,cow_name,side_length_shoulderbone,side_f_girth,side_r_girth,rear_width,cow_pixels,sticker_pixels,weight
1299,323_b4-4_179_M,1025.9298221613406,542.3688781631926,1023.0043988175222,377.1604433129222,888972,12411,179
1300,354_b4-2_166_F,960.381694952585,454.92526858814955,913.3422140687466,377.0013262576141,642661,9965,166
1301,162_b4-1_143_F,896.9821625874173,451.3590588434002,895.0005586590435,312.04006153056696,653431,9828,143
1302,162_b4-1_143_F,896.9821625874173,451.3590588434002,895.0005586590435,312.04006153056696,653431,9828,143
1303,46_b4-2_207_F,996.6870120554396,468.12925565488854,953.1699743487517,379.0474904283103,748640,9900,207
1304,237_b4-4_164_F,1024.3383230163754,452.4345256498447,966.0025879882517,270.09072549793336,703184,9290,164
1305,262_b4-3_170_F,898.6078121182788,423.0756433547079,881.1452774656402,240.03333101883996,560506,6402,170
1306,335_b4-3_183_F,1059.6664569570937,500.0359987040933,947.1710510778927,377.04774233510534,775119,8305,183
1307,189_b4-4_155_F,1060.683270349825,461.4336355316981,955.6782931509955,338.3326765182459,736576,7752,155
1308,50_b4-4_119_F,1115.212984142491,518.1167822026227,1037.1562080998215,312.1297807002722,855152,12782,119
1309,412_b4-1_204_F,1034.2465856844779,486.0010288054954,1038.212406013336,339.0235979987234,802560,8996,204
1310,10_b4-1_85_F,1059.0812055739636,495.23529761114565,964.4065532751216,403.0111660984097,758970,14756,85
1311,36_b4-2_214_F,1076.4854852713993,498.0361432667312,981.024974197905,481.00935541837435,832472,10238,214
1312,98_b4-3_142_F,1010.0400982139273,476.28772816439437,1069.5405555657999,312.04006153056696,722693,10469,142
1313,117_b4-1_129_M,964.8067163945326,462.47702645645006,933.1345026307837,388.46492763182624,718796,10971,129
1314,428_b4-1_207_F,1154.3881496273252,519.050093921579,1023.2155198197494,302.0149002946709,913365,9688,207
1315,177_b4-2_122_F,838.8235809751654,390.41516363993856,850.0476457234618,303.0,516328,5852,122
1316,237_b4-3_164_F,1113.3606783069,507.56772947065895,1022.0078277586723,280.0,830896,12038,164
1317,143_b4-1_137_F,1127.3730527203495,514.2810515661646,1030.380512238076,323.0061918911153,840479,12070,137
1318,348_b4-4_185_F,940.2988886519009,414.07728747179556,872.7021255846694,382.0117799230804,620320,6759,185
1319,255_b4-4_166_F,1194.427477915675,513.281599124691,1043.0234896683776,319.30706224573237,912997,10377,166
1320,319_b4-3_181_F,1123.2386211308797,496.0493927019768,980.0617327495243,381.064299036265,835149,10041,181
1321,271_b4-1_174_F,1094.914151885891,528.060602582696,1030.0393196378477,375.13330963805384,885980,8790,174
1322,221_b4-2_188_F,1094.5597288407791,487.1242141384474,954.5365367548798,279.0161285660741,844383,11038,188
1323,38_b4-4_114_F,1022.5639344314858,447.017896733453,1049.0119160429017,280.0071427660373,750494,11279,114
1324,38_b4-4_114_F,1022.5639344314858,447.017896733453,1049.0119160429017,280.0071427660373,750494,11279,114
1325,135_b4-3_148_F,1055.3184353549407,507.8287112796991,919.0348197973785,282.25520367213784,822175,10447,148
1326,164_b4-3_152_F,980.0066326306164,426.01056324931665,920.044020685967,286.08565151017274,654532,8554,152
1327,2_b4-1_73_M,968.8271259621089,467.0267658282553,1036.2128159794204,297.0151511286924,692608,9436,73
1328,41_b4-1_103_M,1043.3522894976556,487.1734803948179,989.0020222426241,318.1273329973393,789858,12658,103
1329,257_b4-1_167_F,1133.2122484336287,519.6017705897469,988.0506059914138,348.1738071710737,876546,11840,167
1330,148_b4-2_232_F,960.4816500069119,454.0704791108975,868.1474529133861,354.4079570212836,646112,5610,232
1331,94_b4-2_155_F,1131.0141466842933,547.9352151486524,1115.044842147615,408.17643244067875,885655,12506,155
1332,298_b4-2_152_F,927.4378685389119,438.1141403789656,892.0454024319614,247.01821795163207,644150,6540,152
1333,419_b4-4_200_F,1180.815396241089,564.256147507495,1028.0043774225867,345.03622998172233,946555,11161,200
1334,59_b4-2_192_F,978.1881209665142,474.7125445993607,989.1637882575362,368.021738488367,729508,9574,192
1335,224_b4-1_158_F,1062.3676388143608,462.18286424314783,866.0023094657427,371.01212918178294,729407,9822,158
1336,39_b4-1_101_F,840.9375719992537,440.0181814425399,943.4341524452037,234.4184293096428,558752,10292,101
1337,434_b4-2_117_M,842.171004012843,416.4336681873837,855.1315688243535,220.08180297334897,564615,8181,117
1338,484_b4-3_232_F,1029.4177966209832,474.10547349719553,954.1891845960108,390.08204265256813,712806,5506,232
1339,191_b4-4_155_F,1052.5492862569429,503.0089462425097,1016.2307808760764,375.3411781299782,815365,9054,155
1340,24_b4-2_223_F,1057.0685881247252,489.10223880084624,1005.3108971855423,358.00139664532037,788688,7001,223
1341,48_b4-4_119_F,859.0838143045182,433.1951061588762,953.2098404863433,258.0310058888272,596268,9667,119
1342,82_b4-2_154_F,978.7430714952725,487.2309513977945,1081.1567878897122,352.0908973546462,730817,12249,154
1343,195_b4-2_190_F,1113.3013967475295,510.31754819915807,1063.994830814511,325.1538097577822,854668,11492,190
1344,496_b4-4_240_F,1185.0320670766678,512.3524177751092,952.2541677514465,424.05777908204914,900619,9829,240
1345,173_b4-1_146_F,1050.691676944288,523.550379619765,972.1157338506563,295.0271173977063,814955,10174,146
1346,173_b4-1_146_F,1050.691676944288,523.550379619765,972.1157338506563,295.0271173977063,814955,10174,146
1347,472_b4-4_219_F,1021.6638390390451,489.91938112305786,929.4842656010912,427.1170799675424,778484,9010,219
1348,346_b4-4_184_F,1124.2997820866105,441.0045351240733,972.1157338506563,338.02366781040644,706775,9087,184
1349,59_b4-4_124_F,808.5598308103117,397.0314848976086,853.7593337703547,344.0014534853014,512186,7593,124
1350,107_b4-1_126_F,970.1237034522968,459.02723230762683,933.1205709874796,350.09141663285607,703771,11219,126
1351,129_b4-2_202_F,973.9835727567483,449.5887009256349,865.9243615928588,301.04152537482264,660647,8264,202
1352,430_b4-1_207_F,1187.3213549835614,528.1145709029433,1077.1188420968226,380.0328933131973,918374,11447,207
1353,445_b4-2_188_M,1025.1990050716984,508.01574778740866,1014.1424949187367,385.0116881342695,806146,9432,188
1354,31_b4-4_111_F,892.9171294134748,432.010416541083,956.0020920479202,330.18328243568,667895,10043,111
1355,67_b4-4_129_F,951.2307816718296,478.4182270775226,952.8399655765915,311.0064308016797,650651,10675,129
1356,111_b4-1_127_F,1044.6248130309752,486.12446965772045,876.415997115525,378.82581749400345,765817,12244,127
1357,156_b4-1_141_F,1169.0440539175588,513.0243658930831,1049.5489507402692,347.89941074971654,874193,12313,141
1358,286_b4-4_172_F,1076.564907471909,491.0040733028597,1000.0404991799082,331.074009852782,788418,8862,172
1359,87_b4-2_133_M,1036.3030444807157,503.0089462425097,1033.1089003585246,351.00142449853394,822503,13129,133
1360,426_b4-1_206_F,1087.5973519644115,483.0838436544944,986.4248577565348,355.17038164801977,803068,9952,206
1361,489_b4-4_235_F,1104.0819715945008,512.8781531709067,1031.117840016358,349.02292188336287,848748,10322,235
1362,153_b4-4_148_F,1022.82940904141,466.38717821140835,941.0340057617472,352.4599268001967,713264,10715,148
1363,375_b4-3_190_F,1107.8375332150467,529.2126226763681,1029.0,349.0057306119772,870758,10566,190
1364,375_b4-3_190_F,1107.8375332150467,529.2126226763681,1029.0,349.0057306119772,870758,10566,190
1365,187_b4-3_158_F,1076.871394364248,452.0276540212999,1008.38881390067,342.21046155838076,770532,9095,158
1366,187_b4-3_158_F,1076.871394364248,452.0276540212999,1008.38881390067,342.21046155838076,770532,9095,158
1367,28_b4-1_96_F,1021.6349641628364,505.5234910466575,1056.42605041716,332.150568266863,785032,17298,96
1368,28_b4-1_96_F,1021.6349641628364,505.5234910466575,1056.42605041716,332.150568266863,785032,17298,96
1369,30_b4-3_117_M,938.8807165982269,430.00465113763596,935.0262028413963,290.01551682625535,704882,9084,117
1370,55_b4-3_129_M,954.7544186857687,489.33117619869677,984.5872231549625,277.04512267859906,702252,10757,129
1371,222_b4-3_163_F,1000.0824965971557,516.5578380007412,1040.27688621828,315.15869018638847,821879,10409,163
1372,57_b4-1_110_M,1050.4289599968197,534.5848856823395,1030.27957370803,319.100297712177,839585,14327,110
1373,8_b4-1_82_F,968.731128848454,475.2367830881781,1023.0591380756051,265.04716561397146,745315,11762,82
1374,329_b4-3_181_F,1065.217818101068,486.7494221876386,1014.4382682056114,360.0055555126893,820204,7787,181
1375,200_b4-4_158_F,994.6356116689167,469.08634599612895,940.1537108366908,331.09666262286606,751905,10646,158
1376,238_b4-1_162_F,1153.7807417356212,540.4479623423517,1044.1915533081083,284.0,892650,14328,162
1377,351_b4-2_135_M,1005.3108971855423,497.064382147826,1023.1412414715771,327.0137611783333,822619,13118,135
1378,218_b4-4_160_F,1066.9133048190936,496.25799741666634,986.3427396194489,311.1028768751585,841959,10095,160
1379,262_b4-2_226_F,1024.3187980311598,490.1805789706483,1002.6110911016295,311.00160771288625,793687,7915,226
1380,457_b4-4_212_F,1135.9894365706048,509.9431340845761,990.113629842555,349.0,877744,10051,212
1381,198_b4-2_197_F,1052.7573319621195,456.2806154111744,961.2080940150265,304.08058142538465,732704,8701,197
1382,198_b4-2_197_F,1052.7573319621195,456.2806154111744,961.2080940150265,304.08058142538465,732704,8701,197
1383,183_b4-3_156_F,1032.0823610545817,463.62161295608297,966.0419245560722,243.00823031329617,677133,8660,156
1384,375_b4-4_190_F,944.4389869123362,427.1416626834709,941.2342960177343,302.0149002946709,609402,5921,190
1385,389_b4-4_192_F,1028.3019984420919,501.3232490120521,933.0192924050392,376.0119678946403,779491,10224,192
1386,106_b4-3_142_F,1183.5898782939976,541.9557177482308,980.3274962990685,302.00165562460086,870175,14187,142
1387,329_b4-4_181_F,996.1129454032811,457.28000174947516,915.078685141338,287.1114766079545,714149,7637,181
1388,151_b4-2_140_F,945.1248594762493,479.0093944798995,941.1360156746739,369.1950703896248,691111,11718,140
1389,386_b4-2_245_F,976.7466406392192,444.091206848323,923.3119732788047,326.1242094662707,688306,10308,245
1390,261_b4-4_168_F,1175.4301340360473,533.2710380285057,1118.1292411881552,393.2861553627333,906851,11783,168
1391,464_b4-3_214_F,1038.6091661448015,457.21439172449504,889.3801212080243,293.08360581922693,680702,6907,214
1392,291_b4-1_174_F,1001.2791818469012,461.00433837438015,932.09066082651,302.2002647252315,671944,9776,174
1393,456_b4-2_200_F,925.1967358351412,468.15382087514786,889.0809861874226,331.074009852782,651475,6602,200
1394,150_b4-3_152_F,1009.5885300457805,448.8128786030989,939.0191691334102,297.0151511286924,744643,8630,152
1395,335_b4-4_181_F,1053.8619454178995,476.7651413431985,957.3264855836801,330.01363608190496,746053,10272,181
1396,335_b4-4_181_F,1053.8619454178995,476.7651413431985,957.3264855836801,330.01363608190496,746053,10272,181
1397,319_b4-1_179_F,984.9030409131652,483.64656516923594,1014.2386306979241,277.04512267859906,744564,12470,179
1398,390_b4-1_197_F,1146.9167362978012,514.0155639666955,1001.6231826390601,293.0068258590574,824484,9708,197
1399,113_b4-2_177_M,1045.2990002865208,517.5567601722539,991.3954811274863,299.02675465583343,800432,8179,177
1400,74_b4-1_117_F,1028.7181343788977,501.0878166549253,1094.8447378509886,373.02144710458674,778393,11903,117
1401,175_b4-3_155_F,999.4958729279476,462.1958459354649,1059.0434363141107,303.0412513173743,748409,9885,155
1402,311_b4-4_177_F,1107.2258125603828,520.1884273991493,1002.0179639108273,331.0,929486,9568,177
1403,204_b4-3_160_F,1020.3577803888203,459.00108932332614,910.494371207203,323.12536266904215,732225,9072,160
1404,121_b4-1_129_F,988.3734112166312,460.05325778653065,883.0050962480341,358.50383540486706,715052,10759,129
1405,356_b4-2_142_M,980.0984644412009,489.800979990853,1011.0178039975359,283.08655920053855,799606,9799,142
1406,369_b4-3_190_F,957.2800008357011,426.01056324931665,900.2005332146832,349.14323708186015,634725,6063,190
1407,284_b4-2_140_F,1007.4944168579794,487.01642682767897,966.3772555270534,290.01551682625535,683057,15199,140
1408,284_b4-2_140_F,1007.4944168579794,487.01642682767897,966.3772555270534,290.01551682625535,683057,15199,140
1409,37_b4-2_133_F,1131.6686794287452,503.1947932957971,1094.06581154883,335.0014925339886,835661,10973,133
1410,271_b4-2_124_F,869.521707607119,429.01048938225273,889.0005624295184,301.23910768690047,571490,10448,124
1411,267_b4-1_169_F,1182.926878551671,515.3882032022076,1046.148173061541,424.0106130747201,906435,11266,169
1412,423_b4-2_138_F,794.6722594881489,396.0315643985969,773.078262532326,218.05733191066977,441715,6080,138
1413,423_b4-2_138_F,794.6722594881489,396.0315643985969,773.078262532326,218.05733191066977,441715,6080,138
1414,152_b4-2_144_F,1112.986972071102,514.3510474374481,1049.0019065759604,367.3935219897052,862069,13601,144
1415,344_b4-1_187_F,1046.871529844995,495.44525429153117,971.1318139161131,470.38388577841397,746904,10731,187
1416,344_b4-1_187_F,1046.871529844995,495.44525429153117,971.1318139161131,470.38388577841397,746904,10731,187
1417,432_b4-4_204_F,921.1959617801199,435.01034470458285,822.4767473916816,292.083892058429,633412,7265,204
1418,348_b4-3_187_F,1106.6837850081658,522.2451531608504,1028.6364761177779,346.01300553591915,864874,10729,187
1419,214_b4-1_156_F,1036.2996670847676,515.9321660838758,1009.0242811746405,391.28761799985443,841060,10966,156
1420,66_b4-1_114_F,1066.3217150560145,487.201190474736,1004.0717105864501,368.0054347424777,841118,12318,114
1421,24_b4-3_114_F,1009.9331661055597,512.1913704856809,1067.0074976306398,337.0949421157191,830898,12088,114
1422,270_b4-1_170_M,916.363465007199,486.26330315992385,902.0554306693132,252.33509466580347,680545,15672,170
1423,372_b4-4_188_F,1042.4188217794228,480.10415536631217,958.075153628357,316.15818825391824,774966,9714,188
1424,293_b4-3_177_F,1104.808580705273,528.5924706236365,1129.7083694476198,323.00154798390673,881657,12871,177
1425,402_b4-3_195_F,1118.101963150052,524.0038167799926,1014.1972194795251,341.1773732239581,902910,9315,195
1426,259_b4-1_168_F,991.5089510438119,455.0,987.0410325817261,341.287269027135,717723,9363,168
1427,233_b4-3_164_F,1029.3376511135693,501.36014999199926,1057.8341079772385,355.2027589982938,755509,7539,164
1428,398_b4-3_195_F,1110.611543249934,490.63734060913055,933.2593423052351,362.1988404178014,778347,7179,195
1429,70_b4-1_115_F,1075.1674288221348,484.1745553000488,1116.3767285285016,347.00576364089403,841985,15498,115
1430,429_b4-4_202_F,1020.0416658156665,475.26939728957933,917.0136313054458,363.00137740785505,714313,9559,202
1431,279_b4-3_174_F,964.4998703991619,465.2751873891407,953.5040639661689,326.0061349115995,668595,8241,174
1432,251_b4-2_204_F,925.66948745219,427.1170799675424,805.0223599379088,288.20999288713085,555071,6237,204
1433,103_b4-2_152_F,986.2910320995522,484.54617942978354,911.9758768739445,291.10994486619654,717826,11539,152
1434,368_b4-3_188_M,984.5024123891216,443.02821580572044,975.4614292733465,340.1190967881692,707437,8179,188
1435,255_b4-3_168_F,875.2628176724977,431.5611196574594,809.3268808089844,291.247317584214,563205,6629,168
1436,251_b4-4_166_F,1095.5053628348883,511.7665483401587,1008.2623666486813,301.0066444449358,879620,9926,166
1437,137_b4-4_146_M,839.7725882642277,406.76897620147975,768.0937442786525,352.27829907617075,573364,8353,146
1438,45_b4-3_124_F,1051.1783863835863,549.8745311432418,999.1806643445418,415.09757888959075,908095,9552,124
1439,129_b4-3_148_F,1055.297114560634,469.01705725911506,900.0022222194788,286.2516375499012,731380,9060,148
1440,297_b4-3_179_F,1030.1985245572816,477.08489810514857,919.0266590257326,341.0014662725074,779636,10028,179
1441,229_b4-3_164_M,1071.7746964730973,531.0150656996466,1079.2043365368766,361.23399618529817,905329,11070,164
1442,133_b4-1_134_F,983.7255714883089,479.1377672444534,883.06851376323,291.0154635066666,733864,9504,134
1443,233_b4-4_164_F,1056.1003740175458,490.0091835874099,944.1038078516578,306.0588178765644,762734,9349,164
1444,398_b4-4_195_F,1144.5400823038046,538.2090671848626,1052.0042775578434,353.0693982774491,936110,12219,195
1445,402_b4-4_195_F,1052.47612799531,507.16663928141014,1071.5082827491349,357.2744043448957,821028,8849,195
1446,360_b4-4_187_F,1091.6945543511702,479.26714888462783,946.0428108706286,337.0534082308025,795994,8510,187
1447,155_b4-2_174_F,1011.8087763999678,435.09309348689965,919.4574487163612,260.0173071162764,626412,7986,174
1448,429_b4-3_202_F,1057.5221037879066,466.0525721418132,975.725371198269,372.01209657751724,815821,7927,202
1449,416_b4-1_204_F,983.968495430621,474.01687733666193,1039.1231880773328,358.03491449857233,788983,8468,204
1450,179_b4-2_168_F,951.0525747822777,449.0545623863541,938.1044717940534,355.0507006048573,649001,7764,168
1451,331_b4-3_183_F,1024.4417992253148,490.493628908674,990.2444142735671,374.0120318920235,740374,7294,183
1452,340_b4-1_185_F,1065.4501396123612,501.9581655875318,1051.3467553571468,335.0373113550191,832286,12718,185
1453,23_b4-2_229_F,1136.1113501765574,540.1564588154066,969.3760880071263,353.17134651610684,910447,9907,229
1454,269_b4-1_170_M,1047.5156323415895,549.0227681981869,1084.0304423769658,241.0020746798666,786455,11609,170
1455,123_b4-1_131_F,1060.3791774643635,526.1862788024788,1048.230890596151,364.00137362378183,838830,11521,131
1456,431_b4-2_109_M,928.245657140393,460.1315029423654,897.0005574134277,328.05487345869443,662191,7892,109
